This is HeaderINFO  2012-07-05 09:31:54,559 24714ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
DEBUG 2012-07-05 09:50:49,984 365818ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:50:49,984 365818ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:50:59,890 375724ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:50:59,890 375724ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:50:59,890 375724ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:50:59,890 375724ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:50:59,890 375724ms MainViewModel          SetLesson          - || == Current Item : 13/93
DEBUG 2012-07-05 09:50:59,983 375818ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:50:59,983 375818ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:51:14,983 390817ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:51:14,983 390817ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:51:14,983 390817ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:51:14,983 390817ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:51:14,983 390817ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:51:24,889 400723ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:51:24,889 400723ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:51:24,889 400723ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:51:24,889 400723ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:51:24,889 400723ms MainViewModel          SetLesson          - || == Current Item : 14/93
DEBUG 2012-07-05 09:51:24,967 400801ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:51:24,967 400801ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:51:39,966 415801ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:51:39,966 415801ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:51:39,966 415801ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:51:39,966 415801ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:51:39,966 415801ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:51:49,888 425722ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:51:49,888 425722ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:51:49,888 425722ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:51:49,888 425722ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:51:49,888 425722ms MainViewModel          SetLesson          - || == Current Item : 15/93
DEBUG 2012-07-05 09:51:49,950 425785ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:51:49,950 425785ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:52:04,950 440784ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:52:04,950 440784ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:52:04,950 440784ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:52:04,950 440784ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:52:04,950 440784ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:52:14,887 450721ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:52:14,887 450721ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:52:14,887 450721ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:52:14,887 450721ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:52:14,887 450721ms MainViewModel          SetLesson          - || == Current Item : 16/93
DEBUG 2012-07-05 09:52:14,965 450799ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:52:14,965 450799ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:52:29,964 465799ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:52:29,964 465799ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:52:29,964 465799ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:52:29,964 465799ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:52:29,964 465799ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:52:39,886 475720ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:52:39,886 475720ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:52:39,886 475720ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:52:39,886 475720ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:52:39,886 475720ms MainViewModel          SetLesson          - || == Current Item : 17/93
DEBUG 2012-07-05 09:52:39,979 475814ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:52:39,979 475814ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:52:54,979 490813ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:52:54,979 490813ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:52:54,979 490813ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:52:54,979 490813ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:52:54,979 490813ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:53:04,885 500719ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:53:04,885 500719ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:53:04,885 500719ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:53:04,885 500719ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:53:04,885 500719ms MainViewModel          SetLesson          - || == Current Item : 18/93
DEBUG 2012-07-05 09:53:04,947 500782ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:53:04,947 500782ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:53:19,947 515781ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:53:19,947 515781ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:53:19,947 515781ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:53:19,947 515781ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:53:19,947 515781ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:53:29,884 525718ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:53:29,884 525718ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:53:29,884 525718ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:53:29,884 525718ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:53:29,884 525718ms MainViewModel          SetLesson          - || == Current Item : 19/93
DEBUG 2012-07-05 09:53:30,009 525843ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:53:30,009 525843ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:53:45,008 540843ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:53:45,008 540843ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:53:45,008 540843ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:53:45,008 540843ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:53:45,008 540843ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:53:54,883 550717ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:53:54,883 550717ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:53:54,883 550717ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:53:54,883 550717ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:53:54,883 550717ms MainViewModel          SetLesson          - || == Current Item : 20/93
DEBUG 2012-07-05 09:53:54,945 550780ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:53:54,945 550780ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:54:09,945 565779ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:54:09,945 565779ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:54:09,945 565779ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:54:09,945 565779ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:54:09,945 565779ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:54:19,882 575716ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:54:19,882 575716ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:54:19,882 575716ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:54:19,882 575716ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:54:19,898 575732ms MainViewModel          SetLesson          - || == Current Item : 21/93
DEBUG 2012-07-05 09:54:19,976 575810ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:54:19,976 575810ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:54:34,975 590810ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:54:34,975 590810ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:54:34,975 590810ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:54:34,975 590810ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:54:34,975 590810ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:54:44,881 600716ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:54:44,881 600716ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:54:44,881 600716ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:54:44,881 600716ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:54:44,881 600716ms MainViewModel          SetLesson          - || == Current Item : 22/93
DEBUG 2012-07-05 09:54:45,037 600872ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:54:45,037 600872ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:55:00,037 615871ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 09:55:00,037 615871ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 09:55:00,037 615871ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 09:55:00,037 615871ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 09:55:00,037 615871ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 09:55:09,880 625715ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 09:55:09,880 625715ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 09:55:09,880 625715ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 09:55:09,880 625715ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 09:55:09,880 625715ms MainViewModel          SetLesson          - || == Current Item : 23/93
DEBUG 2012-07-05 09:55:09,958 625793ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 09:55:09,958 625793ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 09:55:11,927 627761ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 09:55:12,599 628433ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
DEBUG 2012-07-05 09:55:12,661 628496ms MainViewModel          ListenExecute      - || == Listen with google translate : substitution
INFO  2012-07-05 09:55:13,395 629230ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 09:55:13,989 629824ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 09:55:16,848 632683ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
DEBUG 2012-07-05 09:55:16,848 632683ms MainViewModel          ListenExecute      - || == Listen with google translate : substitution
INFO  2012-07-05 09:55:19,020 634855ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 09:55:21,130 636964ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 09:55:21,817 637652ms MainViewModel          ChangeSideExecute  - ||{*} === Change Side Command Executed === 
